256.0,256.0,0,0,-1
31,5,57,33,0
31,33,57,58,0
31,58,57,87,0
31,87,56,119,0
56,87,57,119,0
31,55,36,85,1
56,55,62,55,1
51,55,57,83,1
51,83,57,85,1
31,85,41,116,1
31,116,41,120,1
43,85,57,105,1
43,105,58,122,1
43,85,47,112,0
43,112,47,119,0
46,85,47,115,1
46,114,47,123,1
29,5,30,8,0
29,5,30,10,0
18,5,31,9,0
29,9,31,14,1
27,1,30,3,1
43,119,44,125,0
41,119,45,148,0
41,119,42,142,1
41,142,42,151,1
42,148,45,173,0
45,170,70,173,0
813.0,1834.0,0,1,2,1
813.0,1814.0,0,1,2,1
813.0,1794.0,0,1,2,1
813.0,1774.0,0,1,2,1
813.0,1754.0,0,1,2,1
813.0,1734.0,0,1,2,1
813.0,1714.0,0,1,2,1
813.0,1694.0,0,1,2,1
813.0,1674.0,0,1,2,1
813.0,1654.0,0,1,2,1
813.0,1634.0,0,1,2,1
813.0,1673.0,0,1,0,1
812.0,1675.0,0,1,0,1
809.0,1679.0,0,1,0,1
808.0,1680.0,0,1,0,1
807.0,1681.0,0,1,0,1
807.0,1682.0,0,1,0,1
805.0,1682.0,0,1,0,1
805.0,1681.0,0,1,0,1
803.0,1676.0,0,1,0,1
802.0,1673.0,0,1,0,1
801.0,1667.0,0,1,0,1
799.0,1660.0,0,1,0,1
799.0,1657.0,0,1,0,1
798.0,1651.0,0,1,0,1
798.0,1646.0,0,1,0,1
798.0,1644.0,0,1,0,1
798.0,1638.0,0,1,0,1
798.0,1636.0,0,1,0,1
798.0,1633.0,0,1,0,1
798.0,1631.0,0,1,0,1
800.0,1628.0,0,1,0,1
800.0,1627.0,0,1,0,1
800.0,1626.0,0,1,0,1
801.0,1625.0,0,1,0,1
801.0,1623.0,0,1,0,1
802.0,1622.0,0,1,0,1
803.0,1621.0,0,1,0,1
803.0,1620.0,0,1,0,1
804.0,1620.0,0,1,0,1
805.0,1619.0,0,1,0,1
806.0,1619.0,0,1,0,1
806.0,1620.0,0,1,0,1
808.0,1622.0,0,1,0,1
809.0,1624.0,0,1,0,1
809.0,1626.0,0,1,0,1
810.0,1631.0,0,1,0,1
811.0,1636.0,0,1,0,1
812.0,1640.0,0,1,0,1
812.0,1643.0,0,1,0,1
813.0,1646.0,0,1,0,1
814.0,1650.0,0,1,0,1
815.0,1653.0,0,1,0,1
815.0,1654.0,0,1,0,1
815.0,1655.0,0,1,0,1
815.0,1656.0,0,1,0,1
815.0,1657.0,0,1,0,1
815.0,1658.0,0,1,0,1
815.0,1659.0,0,1,0,1
814.0,1661.0,0,1,0,1
813.0,1662.0,0,1,0,1
812.0,1662.0,0,1,0,1
811.0,1663.0,0,1,0,1
799.0,1708.0,0,1,2,1
798.0,1708.0,0,1,2,1
797.0,1708.0,0,1,2,1
796.0,1708.0,0,1,2,1
795.0,1708.0,0,1,2,1
793.0,1708.0,0,1,2,1
791.0,1708.0,0,1,2,1
790.0,1708.0,0,1,2,1
789.0,1708.0,0,1,2,1
787.0,1708.0,0,1,2,1
785.0,1708.0,0,1,2,1
784.0,1708.0,0,1,2,1
783.0,1708.0,0,1,2,1
781.0,1708.0,0,1,2,1
779.0,1708.0,0,1,2,1
777.0,1708.0,0,1,2,1
775.0,1708.0,0,1,2,1
774.0,1708.0,0,1,2,1
772.0,1708.0,0,1,2,1
771.0,1708.0,0,1,2,1
770.0,1708.0,0,1,2,1
769.0,1708.0,0,1,2,1
767.0,1708.0,0,1,2,1
765.0,1708.0,0,1,2,1
764.0,1708.0,0,1,2,1
763.0,1708.0,0,1,2,1
762.0,1708.0,0,1,2,1
761.0,1709.0,0,1,2,1
759.0,1709.0,0,1,2,1
758.0,1709.0,0,1,2,1
757.0,1709.0,0,1,2,1
756.0,1709.0,0,1,2,1
755.0,1709.0,0,1,2,1
754.0,1709.0,0,1,2,1
753.0,1709.0,0,1,2,1
752.0,1709.0,0,1,2,1
751.0,1709.0,0,1,2,1
750.0,1709.0,0,1,2,1
748.0,1709.0,0,1,2,1
747.0,1709.0,0,1,2,1
745.0,1710.0,0,1,2,1
743.0,1710.0,0,1,2,1
742.0,1710.0,0,1,2,1
740.0,1710.0,0,1,2,1
739.0,1710.0,0,1,2,1
737.0,1710.0,0,1,2,1
736.0,1710.0,0,1,2,1
735.0,1710.0,0,1,2,1
734.0,1710.0,0,1,2,1
733.0,1710.0,0,1,2,1
732.0,1710.0,0,1,2,1
730.0,1710.0,0,1,2,1
729.0,1710.0,0,1,2,1
727.0,1710.0,0,1,2,1
726.0,1710.0,0,1,2,1
724.0,1710.0,0,1,2,1
723.0,1710.0,0,1,2,1
722.0,1710.0,0,1,2,1
721.0,1710.0,0,1,2,1
719.0,1710.0,0,1,2,1
717.0,1710.0,0,1,2,1
716.0,1710.0,0,1,2,1
715.0,1710.0,0,1,2,1
715.0,1690.0,0,1,2,1
715.0,1670.0,0,1,2,1
715.0,1650.0,0,1,2,1
715.0,1630.0,0,1,2,1
715.0,1610.0,0,1,2,1
715.0,1590.0,0,1,2,1
715.0,1570.0,0,1,2,1
715.0,1550.0,0,1,2,1
715.0,1530.0,0,1,2,1
715.0,1510.0,0,1,2,1
715.0,1490.0,0,1,2,1
715.0,1470.0,0,1,2,1
715.0,1450.0,0,1,2,1
715.0,1430.0,0,1,2,1
715.0,1410.0,0,1,2,1
715.0,1390.0,0,1,2,1
715.0,1370.0,0,1,2,1
715.0,1350.0,0,1,2,1
715.0,1330.0,0,1,2,1
715.0,1310.0,0,1,2,1
715.0,1290.0,0,1,2,1
715.0,1270.0,0,1,2,1
715.0,1250.0,0,1,2,1
715.0,1230.0,0,1,2,1
715.0,1210.0,0,1,2,1
715.0,1190.0,0,1,2,1
715.0,1170.0,0,1,2,1
715.0,1150.0,0,1,2,1
715.0,1130.0,0,1,2,1
714.0,1130.0,0,1,2,1
713.0,1128.0,0,1,2,1
712.0,1125.0,0,1,2,1
712.0,1124.0,0,1,2,1
712.0,1122.0,0,1,2,1
712.0,1120.0,0,1,2,1
712.0,1119.0,0,1,2,1
712.0,1118.0,0,1,2,1
712.0,1117.0,0,1,2,1
712.0,1116.0,0,1,2,1
711.0,1116.0,0,1,2,1
710.0,1116.0,0,1,2,1
708.0,1116.0,0,1,2,1
707.0,1115.0,0,1,2,1
706.0,1115.0,0,1,2,1
705.0,1115.0,0,1,2,1
703.0,1114.0,0,1,2,1
702.0,1114.0,0,1,2,1
701.0,1114.0,0,1,2,1
699.0,1114.0,0,1,2,1
698.0,1113.0,0,1,2,1
697.0,1113.0,0,1,2,1
696.0,1113.0,0,1,2,1
695.0,1113.0,0,1,2,1
694.0,1113.0,0,1,2,1
693.0,1113.0,0,1,2,1
691.0,1112.0,0,1,2,1
689.0,1112.0,0,1,2,1
688.0,1112.0,0,1,2,1
687.0,1112.0,0,1,2,1
686.0,1112.0,0,1,2,1
684.0,1111.0,0,1,2,1
683.0,1111.0,0,1,2,1
681.0,1110.0,0,1,2,1
680.0,1110.0,0,1,2,1
678.0,1110.0,0,1,2,1
677.0,1109.0,0,1,2,1
676.0,1109.0,0,1,2,1
675.0,1109.0,0,1,2,1
672.0,1109.0,0,1,2,1
670.0,1108.0,0,1,2,1
668.0,1108.0,0,1,2,1
665.0,1107.0,0,1,2,1
664.0,1107.0,0,1,2,1
663.0,1107.0,0,1,2,1
662.0,1107.0,0,1,2,1
660.0,1107.0,0,1,2,1
659.0,1107.0,0,1,2,1
658.0,1107.0,0,1,2,1
657.0,1107.0,0,1,2,1
656.0,1107.0,0,1,2,1
655.0,1107.0,0,1,2,1
654.0,1107.0,0,1,2,1
653.0,1107.0,0,1,2,1
652.0,1107.0,0,1,2,1
651.0,1107.0,0,1,2,1
650.0,1107.0,0,1,2,1
649.0,1107.0,0,1,2,1
648.0,1107.0,0,1,2,1
647.0,1107.0,0,1,2,1
645.0,1107.0,0,1,2,1
644.0,1107.0,0,1,2,1
643.0,1107.0,0,1,2,1
642.0,1107.0,0,1,2,1
641.0,1107.0,0,1,2,1
639.0,1107.0,0,1,2,1
638.0,1107.0,0,1,2,1
637.0,1107.0,0,1,2,1
636.0,1107.0,0,1,2,1
573.0,1111.0,0,1,0,1
573.0,1110.0,0,1,0,1
573.0,1106.0,0,1,0,1
573.0,1103.0,0,1,0,1
574.0,1099.0,0,1,0,1
577.0,1094.0,0,1,0,1
578.0,1090.0,0,1,0,1
579.0,1085.0,0,1,0,1
580.0,1081.0,0,1,0,1
580.0,1077.0,0,1,0,1
581.0,1074.0,0,1,0,1
581.0,1072.0,0,1,0,1
581.0,1071.0,0,1,0,1
581.0,1069.0,0,1,0,1
581.0,1074.0,0,1,0,1
579.0,1082.0,0,1,0,1
578.0,1084.0,0,1,0,1
577.0,1089.0,0,1,0,1
575.0,1099.0,0,1,0,1
575.0,1103.0,0,1,0,1
574.0,1105.0,0,1,0,1
574.0,1106.0,0,1,0,1
575.0,1105.0,0,1,0,1
576.0,1101.0,0,1,0,1
578.0,1098.0,0,1,0,1
578.0,1093.0,0,1,0,1
579.0,1090.0,0,1,0,1
580.0,1088.0,0,1,0,1
580.0,1085.0,0,1,0,1
580.0,1084.0,0,1,0,1
580.0,1081.0,0,1,0,1
580.0,1080.0,0,1,0,1
581.0,1084.0,0,1,0,1
582.0,1087.0,0,1,0,1
584.0,1091.0,0,1,0,1
585.0,1094.0,0,1,0,1
586.0,1098.0,0,1,0,1
588.0,1100.0,0,1,0,1
589.0,1101.0,0,1,0,1
590.0,1102.0,0,1,0,1
590.0,1101.0,0,1,0,1
590.0,1099.0,0,1,0,1
590.0,1097.0,0,1,0,1
590.0,1096.0,0,1,0,1
583.0,1119.0,0,1,1,1
583.0,1118.0,0,1,1,1
582.0,1118.0,0,1,1,1
579.0,1118.0,0,1,1,1
577.0,1117.0,0,1,1,1
576.0,1117.0,0,1,1,1
575.0,1117.0,0,1,1,1
576.0,1116.0,0,1,1,1
577.0,1115.0,0,1,1,1
577.0,1114.0,0,1,1,1
577.0,1112.0,0,1,1,1
578.0,1112.0,0,1,1,1
578.0,1111.0,0,1,1,1
580.0,1109.0,0,1,1,1
581.0,1108.0,0,1,1,1
581.0,1107.0,0,1,1,1
583.0,1105.0,0,1,1,1
583.0,1104.0,0,1,1,1
584.0,1103.0,0,1,1,1
585.0,1103.0,0,1,1,1
585.0,1101.0,0,1,1,1
585.0,1100.0,0,1,1,1
585.0,1099.0,0,1,1,1
585.0,1098.0,0,1,1,1
585.0,1095.0,0,1,1,1
585.0,1094.0,0,1,1,1
585.0,1092.0,0,1,1,1
585.0,1089.0,0,1,1,1
585.0,1088.0,0,1,1,1
585.0,1087.0,0,1,1,1
585.0,1067.0,0,1,1,1
585.0,1047.0,0,1,1,1
585.0,1027.0,0,1,1,1
585.0,1007.0,0,1,1,1
585.0,987.0,0,1,1,1
585.0,967.0,0,1,1,1
585.0,947.0,0,1,1,1
585.0,927.0,0,1,1,1
585.0,907.0,0,1,1,1
585.0,887.0,0,1,1,1
585.0,867.0,0,1,1,1
585.0,847.0,0,1,1,1
585.0,827.0,0,1,1,1
585.0,807.0,0,1,1,1
585.0,787.0,0,1,1,1
585.0,767.0,0,1,1,1
585.0,747.0,0,1,1,1
585.0,727.0,0,1,1,1
585.0,707.0,0,1,1,1
585.0,687.0,0,1,1,1
585.0,667.0,0,1,1,1
585.0,647.0,0,1,1,1
585.0,627.0,0,1,1,1
585.0,607.0,0,1,1,1
585.0,587.0,0,1,1,1
585.0,567.0,0,1,1,1
585.0,547.0,0,1,1,1
585.0,527.0,0,1,1,1
585.0,507.0,0,1,1,1
585.0,487.0,0,1,1,1
585.0,467.0,0,1,1,1
585.0,447.0,0,1,1,1
585.0,427.0,0,1,1,1
585.0,407.0,0,1,1,1
585.0,387.0,0,1,1,1
585.0,367.0,0,1,1,1
585.0,347.0,0,1,1,1
585.0,327.0,0,1,1,1
585.0,307.0,0,1,1,1
585.0,287.0,0,1,1,1
585.0,267.0,0,1,1,1
585.0,247.0,0,1,1,1
585.0,227.0,0,1,1,1
585.0,226.0,0,1,1,1
585.0,225.0,0,1,1,1
585.0,223.0,0,1,1,1
585.0,222.0,0,1,1,1
585.0,221.0,0,1,1,1
585.0,219.0,0,1,1,1
586.0,218.0,0,1,1,1
585.0,217.0,0,1,1,1
584.0,216.0,0,1,1,1
583.0,216.0,0,1,1,1
582.0,215.0,0,1,1,1
581.0,215.0,0,1,1,1
580.0,215.0,0,1,1,1
579.0,214.0,0,1,1,1
578.0,214.0,0,1,1,1
577.0,213.0,0,1,1,1
576.0,213.0,0,1,1,1
575.0,213.0,0,1,1,1
574.0,213.0,0,1,1,1
573.0,214.0,0,1,1,1
573.0,216.0,0,1,1,1
573.0,217.0,0,1,1,1
573.0,219.0,0,1,1,1
573.0,221.0,0,1,1,1
573.0,224.0,0,1,1,1
573.0,226.0,0,1,1,1
573.0,228.0,0,1,1,1
573.0,230.0,0,1,1,1
573.0,233.0,0,1,1,1
573.0,235.0,0,1,1,1
573.0,238.0,0,1,1,1
573.0,239.0,0,1,1,1
573.0,240.0,0,1,1,1
573.0,241.0,0,1,1,1
573.0,244.0,0,1,1,1
573.0,245.0,0,1,1,1
573.0,246.0,0,1,1,1
573.0,247.0,0,1,1,1
573.0,249.0,0,1,1,1
573.0,250.0,0,1,1,1
573.0,251.0,0,1,1,1
573.0,253.0,0,1,1,1
573.0,255.0,0,1,1,1
573.0,257.0,0,1,1,1
573.0,258.0,0,1,1,1
573.0,260.0,0,1,1,1
573.0,261.0,0,1,1,1
573.0,262.0,0,1,1,1
573.0,263.0,0,1,1,1
573.0,264.0,0,1,1,1
573.0,265.0,0,1,1,1
573.0,266.0,0,1,1,1
573.0,267.0,0,1,1,1
573.0,268.0,0,1,1,1
573.0,269.0,0,1,1,1
573.0,270.0,0,1,1,1
573.0,271.0,0,1,1,1
573.0,272.0,0,1,1,1
573.0,273.0,0,1,1,1
573.0,276.0,0,1,1,1
573.0,277.0,0,1,1,1
573.0,278.0,0,1,1,1
573.0,280.0,0,1,1,1
573.0,283.0,0,1,1,1
573.0,284.0,0,1,1,1
573.0,287.0,0,1,1,1
573.0,288.0,0,1,1,1
573.0,290.0,0,1,1,1
573.0,291.0,0,1,1,1
573.0,293.0,0,1,1,1
573.0,294.0,0,1,1,1
573.0,295.0,0,1,1,1
573.0,296.0,0,1,1,1
573.0,297.0,0,1,1,1
573.0,299.0,0,1,1,1
573.0,300.0,0,1,1,1
573.0,301.0,0,1,1,1
573.0,302.0,0,1,1,1
573.0,303.0,0,1,1,1
573.0,304.0,0,1,1,1
573.0,306.0,0,1,1,1
573.0,307.0,0,1,1,1
573.0,309.0,0,1,1,1
573.0,310.0,0,1,1,1
573.0,312.0,0,1,1,1
571.0,314.0,0,1,1,1
571.0,316.0,0,1,1,1
571.0,317.0,0,1,1,1
571.0,318.0,0,1,1,1
571.0,320.0,0,1,1,1
571.0,321.0,0,1,1,1
571.0,322.0,0,1,1,1
571.0,323.0,0,1,1,1
571.0,324.0,0,1,1,1
570.0,325.0,0,1,1,1
570.0,326.0,0,1,1,1
569.0,326.0,0,1,1,1
569.0,346.0,0,1,1,1
569.0,366.0,0,1,1,1
569.0,386.0,0,1,1,1
569.0,406.0,0,1,1,1
569.0,426.0,0,1,1,1
569.0,446.0,0,1,1,1
569.0,466.0,0,1,1,1
569.0,486.0,0,1,1,1
569.0,506.0,0,1,1,1
569.0,526.0,0,1,1,1
569.0,546.0,0,1,1,1
569.0,566.0,0,1,1,1
569.0,586.0,0,1,1,1
569.0,606.0,0,1,1,1
569.0,626.0,0,1,1,1
569.0,646.0,0,1,1,1
569.0,666.0,0,1,1,1
569.0,686.0,0,1,1,1
569.0,706.0,0,1,1,1
569.0,726.0,0,1,1,1
569.0,746.0,0,1,1,1
569.0,766.0,0,1,1,1
569.0,786.0,0,1,1,1
569.0,806.0,0,1,1,1
569.0,826.0,0,1,1,1
569.0,846.0,0,1,1,1
569.0,866.0,0,1,1,1
569.0,886.0,0,1,1,1
569.0,906.0,0,1,1,1
569.0,926.0,0,1,1,1
569.0,946.0,0,1,1,1
569.0,966.0,0,1,1,1
569.0,986.0,0,1,1,1
569.0,1006.0,0,1,1,1
569.0,1026.0,0,1,1,1
569.0,1046.0,0,1,1,1
569.0,1066.0,0,1,1,1
569.0,1086.0,0,1,1,1
569.0,1106.0,0,1,1,1
569.0,1126.0,0,1,1,1
569.0,1146.0,0,1,1,1
569.0,1166.0,0,1,1,1
569.0,1186.0,0,1,1,1
569.0,1206.0,0,1,1,1
569.0,1226.0,0,1,1,1
569.0,1246.0,0,1,1,1
569.0,1266.0,0,1,1,1
569.0,1286.0,0,1,1,1
569.0,1306.0,0,1,1,1
30,55,31,56,2
1032.0,1107.0,0,1,2,1
1032.0,1108.0,0,1,2,1
1033.0,1108.0,0,1,2,1
1035.0,1108.0,0,1,2,1
1036.0,1108.0,0,1,2,1
1039.0,1108.0,0,1,2,1
1042.0,1109.0,0,1,2,1
1045.0,1110.0,0,1,2,1
1051.0,1111.0,0,1,2,1
1055.0,1111.0,0,1,2,1
1058.0,1112.0,0,1,2,1
1060.0,1112.0,0,1,2,1
1065.0,1113.0,0,1,2,1
1068.0,1113.0,0,1,2,1
1070.0,1113.0,0,1,2,1
1071.0,1113.0,0,1,2,1
1072.0,1113.0,0,1,2,1
1074.0,1113.0,0,1,2,1
1076.0,1113.0,0,1,2,1
1078.0,1113.0,0,1,2,1
1079.0,1113.0,0,1,2,1
1080.0,1113.0,0,1,2,1
1082.0,1113.0,0,1,2,1
1083.0,1113.0,0,1,2,1
1084.0,1113.0,0,1,2,1
1086.0,1113.0,0,1,2,1
1087.0,1113.0,0,1,2,1
1088.0,1113.0,0,1,2,1
1089.0,1113.0,0,1,2,1
1090.0,1113.0,0,1,2,1
1092.0,1113.0,0,1,2,1
1093.0,1113.0,0,1,2,1
1097.0,1113.0,0,1,2,1
1100.0,1113.0,0,1,2,1
1102.0,1113.0,0,1,2,1
1103.0,1113.0,0,1,2,1
1104.0,1113.0,0,1,2,1
1106.0,1113.0,0,1,2,1
1108.0,1113.0,0,1,2,1
1109.0,1113.0,0,1,2,1
1110.0,1113.0,0,1,2,1
1111.0,1113.0,0,1,2,1
1112.0,1113.0,0,1,2,1
1113.0,1113.0,0,1,2,1
1114.0,1113.0,0,1,2,1
1115.0,1113.0,0,1,2,1
1116.0,1113.0,0,1,2,1
1117.0,1113.0,0,1,2,1
1120.0,1113.0,0,1,2,1
1121.0,1113.0,0,1,2,1
1122.0,1113.0,0,1,2,1
1124.0,1113.0,0,1,2,1
1125.0,1113.0,0,1,2,1
1126.0,1113.0,0,1,2,1
1127.0,1113.0,0,1,2,1
1128.0,1113.0,0,1,2,1
1129.0,1113.0,0,1,2,1
1130.0,1113.0,0,1,2,1
1131.0,1113.0,0,1,2,1
1132.0,1113.0,0,1,2,1
1134.0,1113.0,0,1,2,1
1135.0,1113.0,0,1,2,1
1136.0,1113.0,0,1,2,1
1137.0,1113.0,0,1,2,1
1138.0,1113.0,0,1,2,1
1139.0,1113.0,0,1,2,1
1140.0,1113.0,0,1,2,1
1141.0,1113.0,0,1,2,1
1142.0,1113.0,0,1,2,1
1143.0,1113.0,0,1,2,1
1144.0,1113.0,0,1,2,1
51,55,52,56,2
51,85,52,86,2
51,61,52,62,2
51,61,52,62,2
1032.0,1223.0,0,1,2,1
1032.0,1222.0,0,1,2,1
1032.0,1221.0,0,1,2,1
1032.0,1220.0,0,1,2,1
1032.0,1219.0,0,1,2,1
1032.0,1217.0,0,1,2,1
1032.0,1215.0,0,1,2,1
1032.0,1211.0,0,1,2,1
1032.0,1210.0,0,1,2,1
1032.0,1209.0,0,1,2,1
1032.0,1208.0,0,1,2,1
1032.0,1206.0,0,1,2,1
1032.0,1204.0,0,1,2,1
1032.0,1203.0,0,1,2,1
1032.0,1201.0,0,1,2,1
1032.0,1200.0,0,1,2,1
1032.0,1199.0,0,1,2,1
1032.0,1198.0,0,1,2,1
1032.0,1197.0,0,1,2,1
1032.0,1196.0,0,1,2,1
1032.0,1195.0,0,1,2,1
1032.0,1193.0,0,1,2,1
1032.0,1192.0,0,1,2,1
1032.0,1191.0,0,1,2,1
1032.0,1189.0,0,1,2,1
1032.0,1188.0,0,1,2,1
1032.0,1168.0,0,1,2,1
1032.0,1148.0,0,1,2,1
1032.0,1128.0,0,1,2,1
1032.0,1108.0,0,1,2,1
1032.0,1088.0,0,1,2,1
1032.0,1068.0,0,1,2,1
1032.0,1048.0,0,1,2,1
1032.0,1047.0,0,1,2,1
51,85,52,86,2
1032.0,1548.0,0,1,2,1
1032.0,1550.0,0,1,2,1
1032.0,1549.0,0,1,2,1
1032.0,1548.0,0,1,2,1
1032.0,1547.0,0,1,2,1
1032.0,1545.0,0,1,2,1
1032.0,1544.0,0,1,2,1
1031.0,1542.0,0,1,2,1
1031.0,1543.0,0,1,2,1
1031.0,1545.0,0,1,2,1
1031.0,1547.0,0,1,2,1
1031.0,1549.0,0,1,2,1
1031.0,1550.0,0,1,2,1
1031.0,1551.0,0,1,2,1
1031.0,1553.0,0,1,2,1
1031.0,1555.0,0,1,2,1
1031.0,1556.0,0,1,2,1
1031.0,1557.0,0,1,2,1
1031.0,1558.0,0,1,2,1
1031.0,1559.0,0,1,2,1
1030.0,1562.0,0,1,2,1
1030.0,1563.0,0,1,2,1
1030.0,1564.0,0,1,2,1
1029.0,1566.0,0,1,2,1
1029.0,1567.0,0,1,2,1
1029.0,1568.0,0,1,2,1
1029.0,1569.0,0,1,2,1
1029.0,1570.0,0,1,2,1
1029.0,1590.0,0,1,2,1
1029.0,1610.0,0,1,2,1
1029.0,1630.0,0,1,2,1
1029.0,1650.0,0,1,2,1
1029.0,1670.0,0,1,2,1
1029.0,1690.0,0,1,2,1
1029.0,1710.0,0,1,2,1
1029.0,1730.0,0,1,2,1
1029.0,1750.0,0,1,2,1
1029.0,1770.0,0,1,2,1
1029.0,1790.0,0,1,2,1
1029.0,1810.0,0,1,2,1
1029.0,1830.0,0,1,2,1
1029.0,1850.0,0,1,2,1
1029.0,1870.0,0,1,2,1
1029.0,1850.0,0,1,2,1
1029.0,1830.0,0,1,2,1
1029.0,1810.0,0,1,2,1
1029.0,1790.0,0,1,2,1
1029.0,1770.0,0,1,2,1
1029.0,1750.0,0,1,2,1
1029.0,1730.0,0,1,2,1
1029.0,1710.0,0,1,2,1
1029.0,1690.0,0,1,2,1
1029.0,1670.0,0,1,2,1
1029.0,1650.0,0,1,2,1
1029.0,1630.0,0,1,2,1
1029.0,1610.0,0,1,2,1
1029.0,1590.0,0,1,2,1
1029.0,1570.0,0,1,2,1
1029.0,1550.0,0,1,2,1
1029.0,1530.0,0,1,2,1
1029.0,1510.0,0,1,2,1
1029.0,1490.0,0,1,2,1
1029.0,1470.0,0,1,2,1
1029.0,1450.0,0,1,2,1
1029.0,1430.0,0,1,2,1
1029.0,1410.0,0,1,2,1
1029.0,1390.0,0,1,2,1
1029.0,1370.0,0,1,2,1
1029.0,1350.0,0,1,2,1
1029.0,1330.0,0,1,2,1
1029.0,1310.0,0,1,2,1
1029.0,1290.0,0,1,2,1
1029.0,1270.0,0,1,2,1
1029.0,1250.0,0,1,2,1
1029.0,1230.0,0,1,2,1
1029.0,1210.0,0,1,2,1
1048.0,1036.0,0,1,0,1
1047.0,1037.0,0,1,0,1
1046.0,1039.0,0,1,0,1
1045.0,1043.0,0,1,0,1
1045.0,1045.0,0,1,0,1
1045.0,1049.0,0,1,0,1
1045.0,1051.0,0,1,0,1
1044.0,1053.0,0,1,0,1
1043.0,1055.0,0,1,0,1
1042.0,1057.0,0,1,0,1
1042.0,1060.0,0,1,0,1
1042.0,1061.0,0,1,0,1
1042.0,1063.0,0,1,0,1
1042.0,1064.0,0,1,0,1
1041.0,1064.0,0,1,0,1
1040.0,1064.0,0,1,0,1
1039.0,1064.0,0,1,0,1
1038.0,1065.0,0,1,0,1
1036.0,1066.0,0,1,0,1
1034.0,1066.0,0,1,0,1
1033.0,1066.0,0,1,0,1
1032.0,1066.0,0,1,0,1
1031.0,1066.0,0,1,0,1
1031.0,1065.0,0,1,0,1
1031.0,1063.0,0,1,0,1
1031.0,1059.0,0,1,0,1
1031.0,1058.0,0,1,0,1
1031.0,1057.0,0,1,0,1
1031.0,1055.0,0,1,0,1
1031.0,1053.0,0,1,0,1
1031.0,1051.0,0,1,0,1
1031.0,1049.0,0,1,0,1
1031.0,1050.0,0,1,0,1
1031.0,1052.0,0,1,0,1
1031.0,1053.0,0,1,0,1
1031.0,1054.0,0,1,0,1
1031.0,1056.0,0,1,0,1
1031.0,1058.0,0,1,0,1
1031.0,1059.0,0,1,0,1
1030.0,1060.0,0,1,0,1
1030.0,1061.0,0,1,0,1
1030.0,1062.0,0,1,0,1
1030.0,1063.0,0,1,0,1
1029.0,1063.0,0,1,0,1
1029.0,1064.0,0,1,0,1
1029.0,1065.0,0,1,0,1
1028.0,1067.0,0,1,0,1
1027.0,1068.0,0,1,0,1
1027.0,1070.0,0,1,0,1
1027.0,1071.0,0,1,0,1
1027.0,1073.0,0,1,0,1
1025.0,1075.0,0,1,0,1
1025.0,1077.0,0,1,0,1
1025.0,1078.0,0,1,0,1
1024.0,1079.0,0,1,0,1
1024.0,1080.0,0,1,0,1
1024.0,1082.0,0,1,0,1
1024.0,1084.0,0,1,0,1
1023.0,1084.0,0,1,0,1
1023.0,1085.0,0,1,0,1
1023.0,1086.0,0,1,0,1
1023.0,1087.0,0,1,0,1
1023.0,1088.0,0,1,0,1
1023.0,1089.0,0,1,0,1
1025.0,1890.0,0,1,1,1
1025.0,1887.0,0,1,1,1
1025.0,1884.0,0,1,1,1
1026.0,1878.0,0,1,1,1
1026.0,1874.0,0,1,1,1
1026.0,1868.0,0,1,1,1
1026.0,1862.0,0,1,1,1
1026.0,1859.0,0,1,1,1
1026.0,1853.0,0,1,1,1
1026.0,1848.0,0,1,1,1
1026.0,1842.0,0,1,1,1
1026.0,1836.0,0,1,1,1
1026.0,1830.0,0,1,1,1
1026.0,1825.0,0,1,1,1
1026.0,1822.0,0,1,1,1
1026.0,1819.0,0,1,1,1
1026.0,1814.0,0,1,1,1
1026.0,1811.0,0,1,1,1
1026.0,1807.0,0,1,1,1
1026.0,1804.0,0,1,1,1
1026.0,1801.0,0,1,1,1
1026.0,1798.0,0,1,1,1
1026.0,1795.0,0,1,1,1
1026.0,1791.0,0,1,1,1
1026.0,1789.0,0,1,1,1
1026.0,1787.0,0,1,1,1
1026.0,1784.0,0,1,1,1
1026.0,1782.0,0,1,1,1
1026.0,1777.0,0,1,1,1
1026.0,1774.0,0,1,1,1
1026.0,1772.0,0,1,1,1
1026.0,1771.0,0,1,1,1
1026.0,1770.0,0,1,1,1
1026.0,1768.0,0,1,1,1
1026.0,1765.0,0,1,1,1
1026.0,1764.0,0,1,1,1
1026.0,1763.0,0,1,1,1
1026.0,1761.0,0,1,1,1
1026.0,1759.0,0,1,1,1
1026.0,1758.0,0,1,1,1
1026.0,1756.0,0,1,1,1
1027.0,1754.0,0,1,1,1
1027.0,1753.0,0,1,1,1
1027.0,1751.0,0,1,1,1
1027.0,1750.0,0,1,1,1
1027.0,1749.0,0,1,1,1
1027.0,1748.0,0,1,1,1
1027.0,1747.0,0,1,1,1
1027.0,1746.0,0,1,1,1
1027.0,1745.0,0,1,1,1
1028.0,1745.0,0,1,1,1
1029.0,1743.0,0,1,1,1
1029.0,1742.0,0,1,1,1
1029.0,1741.0,0,1,1,1
1029.0,1740.0,0,1,1,1
1029.0,1739.0,0,1,1,1
1030.0,1739.0,0,1,1,1
1030.0,1738.0,0,1,1,1
1031.0,1737.0,0,1,1,1
1031.0,1736.0,0,1,1,1
1031.0,1735.0,0,1,1,1
1031.0,1733.0,0,1,1,1
