256.0,256.0,0,0,-1
782.0,956.0,0,9,1,1
777.0,954.0,0,9,1,1
772.0,954.0,0,9,1,1
767.0,954.0,0,9,1,1
760.0,954.0,0,9,1,1
755.0,954.0,0,9,1,1
750.0,954.0,0,9,1,1
745.0,954.0,0,9,1,1
738.0,954.0,0,9,1,1
731.0,955.0,0,9,1,1
727.0,955.0,0,9,1,1
721.0,955.0,0,9,1,1
717.0,955.0,0,9,1,1
711.0,955.0,0,9,1,1
706.0,955.0,0,9,1,1
700.0,955.0,0,9,1,1
695.0,955.0,0,9,1,1
692.0,955.0,0,9,1,1
688.0,955.0,0,9,1,1
685.0,955.0,0,9,1,1
682.0,955.0,0,9,1,1
680.0,955.0,0,9,1,1
678.0,955.0,0,9,1,1
677.0,955.0,0,9,1,1
674.0,955.0,0,9,1,1
672.0,954.0,0,9,1,1
671.0,954.0,0,9,1,1
670.0,954.0,0,9,1,1
669.0,954.0,0,9,1,1
670.0,954.0,0,9,1,1
671.0,954.0,0,9,1,1
673.0,954.0,0,9,1,1
677.0,954.0,0,9,1,1
683.0,954.0,0,9,1,1
690.0,954.0,0,9,1,1
700.0,954.0,0,9,1,1
710.0,954.0,0,9,1,1
723.0,952.0,0,9,1,1
737.0,952.0,0,9,1,1
755.0,952.0,0,9,1,1
773.0,952.0,0,9,1,1
789.0,952.0,0,9,1,1
810.0,952.0,0,9,1,1
830.0,952.0,0,9,1,1
861.0,952.0,0,9,1,1
895.0,952.0,0,9,1,1
926.0,952.0,0,9,1,1
957.0,953.0,0,9,1,1
991.0,953.0,0,9,1,1
1025.0,953.0,0,9,1,1
1053.0,953.0,0,9,1,1
1088.0,954.0,0,9,1,1
1112.0,956.0,0,9,1,1
1140.0,958.0,0,9,1,1
1166.0,961.0,0,9,1,1
1185.0,964.0,0,9,1,1
1204.0,967.0,0,9,1,1
1227.0,970.0,0,9,1,1
1242.0,972.0,0,9,1,1
1257.0,974.0,0,9,1,1
1274.0,974.0,0,9,1,1
1287.0,974.0,0,9,1,1
1297.0,975.0,0,9,1,1
1307.0,975.0,0,9,1,1
1316.0,976.0,0,9,1,1
1322.0,976.0,0,9,1,1
1328.0,976.0,0,9,1,1
1333.0,976.0,0,9,1,1
1335.0,976.0,0,9,1,1
1337.0,976.0,0,9,1,1
1338.0,976.0,0,9,1,1
1267.0,1231.0,0,9,1,1
1267.0,1230.0,0,9,1,1
1267.0,1228.0,0,9,1,1
1267.0,1226.0,0,9,1,1
1267.0,1225.0,0,9,1,1
1267.0,1224.0,0,9,1,1
1266.0,1223.0,0,9,1,1
1266.0,1222.0,0,9,1,1
1265.0,1220.0,0,9,1,1
1264.0,1220.0,0,9,1,1
1263.0,1218.0,0,9,1,1
1262.0,1217.0,0,9,1,1
1260.0,1215.0,0,9,1,1
1256.0,1214.0,0,9,1,1
1252.0,1213.0,0,9,1,1
1246.0,1211.0,0,9,1,1
1241.0,1210.0,0,9,1,1
1234.0,1209.0,0,9,1,1
1227.0,1206.0,0,9,1,1
1218.0,1205.0,0,9,1,1
1211.0,1203.0,0,9,1,1
1204.0,1202.0,0,9,1,1
1198.0,1199.0,0,9,1,1
1192.0,1199.0,0,9,1,1
1183.0,1197.0,0,9,1,1
1173.0,1195.0,0,9,1,1
1164.0,1193.0,0,9,1,1
1152.0,1192.0,0,9,1,1
1140.0,1192.0,0,9,1,1
1124.0,1192.0,0,9,1,1
1107.0,1192.0,0,9,1,1
1089.0,1192.0,0,9,1,1
1073.0,1190.0,0,9,1,1
1056.0,1190.0,0,9,1,1
1038.0,1190.0,0,9,1,1
1020.0,1190.0,0,9,1,1
1002.0,1190.0,0,9,1,1
980.0,1193.0,0,9,1,1
960.0,1193.0,0,9,1,1
943.0,1193.0,0,9,1,1
927.0,1193.0,0,9,1,1
909.0,1193.0,0,9,1,1
892.0,1193.0,0,9,1,1
874.0,1193.0,0,9,1,1
857.0,1193.0,0,9,1,1
839.0,1193.0,0,9,1,1
821.0,1193.0,0,9,1,1
806.0,1193.0,0,9,1,1
793.0,1191.0,0,9,1,1
779.0,1191.0,0,9,1,1
769.0,1189.0,0,9,1,1
759.0,1187.0,0,9,1,1
750.0,1184.0,0,9,1,1
741.0,1180.0,0,9,1,1
732.0,1178.0,0,9,1,1
728.0,1176.0,0,9,1,1
721.0,1171.0,0,9,1,1
715.0,1168.0,0,9,1,1
711.0,1164.0,0,9,1,1
705.0,1159.0,0,9,1,1
697.0,1155.0,0,9,1,1
690.0,1150.0,0,9,1,1
684.0,1148.0,0,9,1,1
676.0,1143.0,0,9,1,1
669.0,1139.0,0,9,1,1
663.0,1136.0,0,9,1,1
659.0,1134.0,0,9,1,1
652.0,1130.0,0,9,1,1
649.0,1128.0,0,9,1,1
645.0,1125.0,0,9,1,1
639.0,1122.0,0,9,1,1
635.0,1120.0,0,9,1,1
629.0,1117.0,0,9,1,1
625.0,1114.0,0,9,1,1
621.0,1112.0,0,9,1,1
615.0,1109.0,0,9,1,1
609.0,1105.0,0,9,1,1
603.0,1102.0,0,9,1,1
596.0,1099.0,0,9,1,1
589.0,1096.0,0,9,1,1
580.0,1092.0,0,9,1,1
573.0,1089.0,0,9,1,1
566.0,1088.0,0,9,1,1
557.0,1086.0,0,9,1,1
550.0,1084.0,0,9,1,1
543.0,1083.0,0,9,1,1
534.0,1082.0,0,9,1,1
524.0,1082.0,0,9,1,1
514.0,1082.0,0,9,1,1
506.0,1082.0,0,9,1,1
496.0,1082.0,0,9,1,1
489.0,1080.0,0,9,1,1
482.0,1080.0,0,9,1,1
475.0,1080.0,0,9,1,1
468.0,1080.0,0,9,1,1
461.0,1080.0,0,9,1,1
456.0,1080.0,0,9,1,1
450.0,1080.0,0,9,1,1
446.0,1080.0,0,9,1,1
441.0,1080.0,0,9,1,1
437.0,1080.0,0,9,1,1
433.0,1080.0,0,9,1,1
430.0,1080.0,0,9,1,1
424.0,1081.0,0,9,1,1
420.0,1083.0,0,9,1,1
416.0,1085.0,0,9,1,1
412.0,1089.0,0,9,1,1
409.0,1092.0,0,9,1,1
406.0,1095.0,0,9,1,1
404.0,1098.0,0,9,1,1
402.0,1101.0,0,9,1,1
399.0,1105.0,0,9,1,1
398.0,1107.0,0,9,1,1
396.0,1111.0,0,9,1,1
394.0,1114.0,0,9,1,1
394.0,1119.0,0,9,1,1
393.0,1123.0,0,9,1,1
393.0,1127.0,0,9,1,1
393.0,1131.0,0,9,1,1
393.0,1134.0,0,9,1,1
393.0,1138.0,0,9,1,1
393.0,1141.0,0,9,1,1
393.0,1142.0,0,9,1,1
393.0,1145.0,0,9,1,1
393.0,1148.0,0,9,1,1
393.0,1149.0,0,9,1,1
393.0,1169.0,0,9,1,1
393.0,1170.0,0,9,1,1
393.0,1172.0,0,9,1,1
393.0,1192.0,0,9,1,1
395.0,1194.0,0,9,1,1
396.0,1194.0,0,9,1,1
396.0,1214.0,0,9,1,1
397.0,1215.0,0,9,1,1
397.0,1217.0,0,9,1,1
397.0,1237.0,0,9,1,1
397.0,1238.0,0,9,1,1
397.0,1258.0,0,9,1,1
398.0,1259.0,0,9,1,1
399.0,1259.0,0,9,1,1
399.0,1279.0,0,9,1,1
400.0,1279.0,0,9,1,1
400.0,1299.0,0,9,1,1
401.0,1299.0,0,9,1,1
401.0,1319.0,0,9,1,1
401.0,1339.0,0,9,1,1
401.0,1359.0,0,9,1,1
402.0,1359.0,0,9,1,1
402.0,1379.0,0,9,1,1
402.0,1399.0,0,9,1,1
403.0,1399.0,0,9,1,1
404.0,1398.0,0,9,1,1
404.0,1418.0,0,9,1,1
406.0,1416.0,0,9,1,1
406.0,1436.0,0,9,1,1
408.0,1436.0,0,9,1,1
409.0,1434.0,0,9,1,1
409.0,1454.0,0,9,1,1
411.0,1454.0,0,9,1,1
412.0,1454.0,0,9,1,1
413.0,1453.0,0,9,1,1
413.0,1473.0,0,9,1,1
415.0,1472.0,0,9,1,1
415.0,1492.0,0,9,1,1
417.0,1491.0,0,9,1,1
418.0,1491.0,0,9,1,1
418.0,1511.0,0,9,1,1
421.0,1509.0,0,9,1,1
424.0,1508.0,0,9,1,1
424.0,1528.0,0,9,1,1
428.0,1527.0,0,9,1,1
432.0,1525.0,0,9,1,1
432.0,1545.0,0,9,1,1
439.0,1542.0,0,9,1,1
445.0,1540.0,0,9,1,1
445.0,1560.0,0,9,1,1
451.0,1557.0,0,9,1,1
458.0,1554.0,0,9,1,1
458.0,1574.0,0,9,1,1
465.0,1570.0,0,9,1,1
474.0,1567.0,0,9,1,1
474.0,1587.0,0,9,1,1
483.0,1583.0,0,9,1,1
492.0,1580.0,0,9,1,1
492.0,1600.0,0,9,1,1
504.0,1596.0,0,9,1,1
518.0,1589.0,0,9,1,1
518.0,1609.0,0,9,1,1
533.0,1605.0,0,9,1,1
547.0,1600.0,0,9,1,1
547.0,1620.0,0,9,1,1
565.0,1612.0,0,9,1,1
587.0,1602.0,0,9,1,1
587.0,1622.0,0,9,1,1
608.0,1614.0,0,9,1,1
628.0,1609.0,0,9,1,1
628.0,1629.0,0,9,1,1
649.0,1623.0,0,9,1,1
664.0,1619.0,0,9,1,1
676.0,1636.0,0,9,1,1
664.0,1639.0,0,9,1,1
688.0,1632.0,0,9,1,1
688.0,1652.0,0,9,1,1
700.0,1648.0,0,9,1,1
712.0,1645.0,0,9,1,1
712.0,1665.0,0,9,1,1
726.0,1660.0,0,9,1,1
738.0,1656.0,0,9,1,1
738.0,1676.0,0,9,1,1
750.0,1670.0,0,9,1,1
763.0,1665.0,0,9,1,1
763.0,1685.0,0,9,1,1
775.0,1679.0,0,9,1,1
789.0,1672.0,0,9,1,1
789.0,1692.0,0,9,1,1
798.0,1686.0,0,9,1,1
805.0,1681.0,0,9,1,1
805.0,1701.0,0,9,1,1
813.0,1697.0,0,9,1,1
818.0,1695.0,0,9,1,1
821.0,1692.0,0,9,1,1
826.0,1687.0,0,9,1,1
829.0,1682.0,0,9,1,1
834.0,1677.0,0,9,1,1
840.0,1672.0,0,9,1,1
844.0,1669.0,0,9,1,1
846.0,1666.0,0,9,1,1
847.0,1666.0,0,9,1,1
847.0,1664.0,0,9,1,1
847.0,1663.0,0,9,1,1
847.0,1662.0,0,9,1,1
847.0,1660.0,0,9,1,1
846.0,1659.0,0,9,1,1
845.0,1655.0,0,9,1,1
843.0,1652.0,0,9,1,1
840.0,1648.0,0,9,1,1
835.0,1642.0,0,9,1,1
827.0,1635.0,0,9,1,1
818.0,1629.0,0,9,1,1
809.0,1622.0,0,9,1,1
798.0,1617.0,0,9,1,1
788.0,1610.0,0,9,1,1
777.0,1604.0,0,9,1,1
766.0,1598.0,0,9,1,1
752.0,1591.0,0,9,1,1
742.0,1587.0,0,9,1,1
730.0,1582.0,0,9,1,1
718.0,1581.0,0,9,1,1
706.0,1579.0,0,9,1,1
694.0,1579.0,0,9,1,1
681.0,1579.0,0,9,1,1
668.0,1579.0,0,9,1,1
656.0,1579.0,0,9,1,1
644.0,1583.0,0,9,1,1
632.0,1585.0,0,9,1,1
620.0,1592.0,0,9,1,1
608.0,1597.0,0,9,1,1
608.0,1577.0,0,9,1,1
594.0,1586.0,0,9,1,1
581.0,1594.0,0,9,1,1
581.0,1574.0,0,9,1,1
569.0,1585.0,0,9,1,1
556.0,1595.0,0,9,1,1
556.0,1575.0,0,9,1,1
542.0,1587.0,0,9,1,1
529.0,1596.0,0,9,1,1
529.0,1576.0,0,9,1,1
517.0,1587.0,0,9,1,1
503.0,1597.0,0,9,1,1
503.0,1577.0,0,9,1,1
489.0,1587.0,0,9,1,1
479.0,1596.0,0,9,1,1
479.0,1576.0,0,9,1,1
470.0,1584.0,0,9,1,1
461.0,1592.0,0,9,1,1
461.0,1572.0,0,9,1,1
453.0,1580.0,0,9,1,1
445.0,1588.0,0,9,1,1
437.0,1597.0,0,9,1,1
432.0,1605.0,0,9,1,1
427.0,1612.0,0,9,1,1
425.0,1619.0,0,9,1,1
423.0,1628.0,0,9,1,1
423.0,1637.0,0,9,1,1
423.0,1647.0,0,9,1,1
423.0,1657.0,0,9,1,1
423.0,1665.0,0,9,1,1
423.0,1673.0,0,9,1,1
424.0,1680.0,0,9,1,1
425.0,1689.0,0,9,1,1
427.0,1699.0,0,9,1,1
429.0,1706.0,0,9,1,1
434.0,1715.0,0,9,1,1
438.0,1724.0,0,9,1,1
441.0,1732.0,0,9,1,1
445.0,1741.0,0,9,1,1
450.0,1750.0,0,9,1,1
454.0,1756.0,0,9,1,1
459.0,1762.0,0,9,1,1
463.0,1766.0,0,9,1,1
468.0,1771.0,0,9,1,1
474.0,1775.0,0,9,1,1
479.0,1778.0,0,9,1,1
487.0,1781.0,0,9,1,1
495.0,1783.0,0,9,1,1
509.0,1784.0,0,9,1,1
522.0,1784.0,0,9,1,1
537.0,1784.0,0,9,1,1
555.0,1784.0,0,9,1,1
572.0,1784.0,0,9,1,1
587.0,1784.0,0,9,1,1
603.0,1784.0,0,9,1,1
620.0,1782.0,0,9,1,1
647.0,1774.0,0,9,1,1
678.0,1764.0,0,9,1,1
720.0,1744.0,0,9,1,1
760.0,1724.0,0,9,1,1
806.0,1701.0,0,9,1,1
849.0,1679.0,0,9,1,1
893.0,1648.0,0,9,1,1
938.0,1613.0,0,9,1,1
985.0,1582.0,0,9,1,1
1022.0,1558.0,0,9,1,1
1056.0,1535.0,0,9,1,1
1080.0,1518.0,0,9,1,1
1101.0,1502.0,0,9,1,1
1119.0,1489.0,0,9,1,1
1131.0,1480.0,0,9,1,1
1144.0,1469.0,0,9,1,1
1155.0,1460.0,0,9,1,1
1164.0,1449.0,0,9,1,1
1172.0,1442.0,0,9,1,1
1178.0,1434.0,0,9,1,1
1182.0,1427.0,0,9,1,1
1187.0,1421.0,0,9,1,1
1189.0,1413.0,0,9,1,1
1193.0,1408.0,0,9,1,1
1197.0,1400.0,0,9,1,1
1200.0,1393.0,0,9,1,1
1201.0,1387.0,0,9,1,1
1202.0,1384.0,0,9,1,1
1203.0,1381.0,0,9,1,1
1203.0,1378.0,0,9,1,1
1203.0,1377.0,0,9,1,1
1203.0,1374.0,0,9,1,1
1203.0,1373.0,0,9,1,1
1203.0,1372.0,0,9,1,1
1203.0,1371.0,0,9,1,1
1202.0,1369.0,0,9,1,1
1200.0,1369.0,0,9,1,1
1198.0,1368.0,0,9,1,1
1195.0,1368.0,0,9,1,1
1190.0,1368.0,0,9,1,1
1183.0,1368.0,0,9,1,1
1176.0,1368.0,0,9,1,1
1167.0,1369.0,0,9,1,1
1156.0,1369.0,0,9,1,1
1156.0,1349.0,0,9,1,1
1142.0,1349.0,0,9,1,1
1129.0,1350.0,0,9,1,1
1129.0,1330.0,0,9,1,1
1114.0,1333.0,0,9,1,1
1097.0,1334.0,0,9,1,1
1097.0,1314.0,0,9,1,1
1078.0,1318.0,0,9,1,1
1052.0,1322.0,0,9,1,1
1052.0,1302.0,0,9,1,1
1026.0,1307.0,0,9,1,1
992.0,1317.0,0,9,1,1
992.0,1297.0,0,9,1,1
960.0,1309.0,0,9,1,1
932.0,1320.0,0,9,1,1
932.0,1300.0,0,9,1,1
907.0,1311.0,0,9,1,1
885.0,1321.0,0,9,1,1
885.0,1301.0,0,9,1,1
859.0,1312.0,0,9,1,1
835.0,1321.0,0,9,1,1
835.0,1301.0,0,9,1,1
809.0,1312.0,0,9,1,1
790.0,1321.0,0,9,1,1
790.0,1301.0,0,9,1,1
751.0,1316.0,0,9,1,1
733.0,1322.0,0,9,1,1
720.0,1326.0,0,9,1,1
708.0,1328.0,0,9,1,1
701.0,1329.0,0,9,1,1
693.0,1332.0,0,9,1,1
690.0,1333.0,0,9,1,1
686.0,1334.0,0,9,1,1
682.0,1336.0,0,9,1,1
679.0,1338.0,0,9,1,1
676.0,1340.0,0,9,1,1
672.0,1343.0,0,9,1,1
667.0,1349.0,0,9,1,1
663.0,1352.0,0,9,1,1
657.0,1355.0,0,9,1,1
652.0,1361.0,0,9,1,1
648.0,1365.0,0,9,1,1
643.0,1368.0,0,9,1,1
641.0,1371.0,0,9,1,1
636.0,1374.0,0,9,1,1
632.0,1375.0,0,9,1,1
628.0,1377.0,0,9,1,1
625.0,1379.0,0,9,1,1
624.0,1380.0,0,9,1,1
622.0,1382.0,0,9,1,1
621.0,1383.0,0,9,1,1
620.0,1384.0,0,9,1,1
620.0,1385.0,0,9,1,1
1074.0,960.0,0,9,1,1
1076.0,959.0,0,9,1,1
1079.0,958.0,0,9,1,1
1082.0,957.0,0,9,1,1
1087.0,955.0,0,9,1,1
1092.0,954.0,0,9,1,1
1098.0,951.0,0,9,1,1
1103.0,950.0,0,9,1,1
1110.0,948.0,0,9,1,1
1118.0,945.0,0,9,1,1
1124.0,945.0,0,9,1,1
1130.0,943.0,0,9,1,1
1134.0,942.0,0,9,1,1
1141.0,941.0,0,9,1,1
1146.0,941.0,0,9,1,1
1151.0,939.0,0,9,1,1
1155.0,939.0,0,9,1,1
1158.0,939.0,0,9,1,1
1161.0,939.0,0,9,1,1
1164.0,939.0,0,9,1,1
1169.0,937.0,0,9,1,1
1173.0,937.0,0,9,1,1
1179.0,937.0,0,9,1,1
1184.0,937.0,0,9,1,1
1188.0,937.0,0,9,1,1
1193.0,937.0,0,9,1,1
1196.0,937.0,0,9,1,1
1197.0,937.0,0,9,1,1
1199.0,937.0,0,9,1,1
1201.0,937.0,0,9,1,1
1203.0,937.0,0,9,1,1
1204.0,937.0,0,9,1,1
1205.0,937.0,0,9,1,1
1206.0,937.0,0,9,1,1
1207.0,937.0,0,9,1,1
1210.0,937.0,0,9,1,1
1211.0,937.0,0,9,1,1
1213.0,937.0,0,9,1,1
1216.0,937.0,0,9,1,1
1218.0,937.0,0,9,1,1
1219.0,937.0,0,9,1,1
1220.0,937.0,0,9,1,1
64,30,65,31,0
768.0,602.0,0,9,0,1
769.0,602.0,0,9,0,1
770.0,602.0,0,9,0,1
771.0,602.0,0,9,0,1
772.0,602.0,0,9,0,1
773.0,602.0,0,9,0,1
774.0,602.0,0,9,0,1
775.0,602.0,0,9,0,1
776.0,602.0,0,9,0,1
777.0,602.0,0,9,0,1
778.0,602.0,0,9,0,1
779.0,602.0,0,9,0,1
780.0,602.0,0,9,0,1
781.0,602.0,0,9,0,1
782.0,602.0,0,9,0,1
783.0,602.0,0,9,0,1
784.0,602.0,0,9,0,1
786.0,602.0,0,9,0,1
788.0,602.0,0,9,0,1
791.0,602.0,0,9,0,1
795.0,602.0,0,9,0,1
796.0,602.0,0,9,0,1
800.0,601.0,0,9,0,1
802.0,601.0,0,9,0,1
803.0,601.0,0,9,0,1
804.0,601.0,0,9,0,1
805.0,601.0,0,9,0,1
806.0,601.0,0,9,0,1
808.0,601.0,0,9,0,1
810.0,601.0,0,9,0,1
811.0,601.0,0,9,0,1
813.0,601.0,0,9,0,1
816.0,601.0,0,9,0,1
817.0,601.0,0,9,0,1
819.0,601.0,0,9,0,1
821.0,601.0,0,9,0,1
822.0,601.0,0,9,0,1
823.0,601.0,0,9,0,1
824.0,601.0,0,9,0,1
825.0,601.0,0,9,0,1
826.0,601.0,0,9,0,1
827.0,601.0,0,9,0,1
828.0,601.0,0,9,0,1
829.0,601.0,0,9,0,1
830.0,601.0,0,9,0,1
832.0,601.0,0,9,0,1
833.0,601.0,0,9,0,1
834.0,601.0,0,9,0,1
835.0,601.0,0,9,0,1
836.0,601.0,0,9,0,1
838.0,601.0,0,9,0,1
839.0,601.0,0,9,0,1
840.0,601.0,0,9,0,1
841.0,601.0,0,9,0,1
842.0,601.0,0,9,0,1
843.0,601.0,0,9,0,1
844.0,601.0,0,9,0,1
845.0,602.0,0,9,0,1
846.0,603.0,0,9,0,1
847.0,603.0,0,9,0,1
849.0,603.0,0,9,0,1
850.0,603.0,0,9,0,1
851.0,604.0,0,9,0,1
851.0,605.0,0,9,0,1
851.0,606.0,0,9,0,1
851.0,607.0,0,9,0,1
851.0,608.0,0,9,0,1
851.0,609.0,0,9,0,1
851.0,610.0,0,9,0,1
852.0,610.0,0,9,0,1
853.0,610.0,0,9,0,1
854.0,610.0,0,9,0,1
855.0,610.0,0,9,0,1
856.0,610.0,0,9,0,1
857.0,610.0,0,9,0,1
858.0,610.0,0,9,0,1
860.0,610.0,0,9,0,1
861.0,609.0,0,9,0,1
862.0,609.0,0,9,0,1
862.0,608.0,0,9,0,1
863.0,608.0,0,9,0,1
864.0,608.0,0,9,0,1
864.0,607.0,0,9,0,1
866.0,607.0,0,9,0,1
867.0,607.0,0,9,0,1
868.0,607.0,0,9,0,1
888.0,607.0,0,9,0,1
908.0,607.0,0,9,0,1
928.0,607.0,0,9,0,1
948.0,607.0,0,9,0,1
968.0,607.0,0,9,0,1
988.0,607.0,0,9,0,1
1008.0,607.0,0,9,0,1
1028.0,607.0,0,9,0,1
1048.0,607.0,0,9,0,1
1068.0,607.0,0,9,0,1
1088.0,607.0,0,9,0,1
1108.0,607.0,0,9,0,1
1128.0,607.0,0,9,0,1
1148.0,607.0,0,9,0,1
1168.0,607.0,0,9,0,1
1188.0,607.0,0,9,0,1
1208.0,607.0,0,9,0,1
1228.0,607.0,0,9,0,1
1248.0,607.0,0,9,0,1
1268.0,607.0,0,9,0,1
1288.0,607.0,0,9,0,1
1308.0,607.0,0,9,0,1
1328.0,607.0,0,9,0,1
1348.0,607.0,0,9,0,1
1368.0,607.0,0,9,0,1
1388.0,607.0,0,9,0,1
1408.0,607.0,0,9,0,1
1428.0,607.0,0,9,0,1
1448.0,607.0,0,9,0,1
1468.0,607.0,0,9,0,1
1488.0,607.0,0,9,0,1
1508.0,607.0,0,9,0,1
1528.0,607.0,0,9,0,1
1548.0,607.0,0,9,0,1
1568.0,607.0,0,9,0,1
1588.0,607.0,0,9,0,1
1608.0,607.0,0,9,0,1
1628.0,607.0,0,9,0,1
1648.0,607.0,0,9,0,1
1668.0,607.0,0,9,0,1
1688.0,607.0,0,9,0,1
1708.0,607.0,0,9,0,1
1728.0,607.0,0,9,0,1
1748.0,607.0,0,9,0,1
1768.0,607.0,0,9,0,1
1788.0,607.0,0,9,0,1
1808.0,607.0,0,9,0,1
1828.0,607.0,0,9,0,1
1848.0,607.0,0,9,0,1
1868.0,607.0,0,9,0,1
1888.0,607.0,0,9,0,1
1908.0,607.0,0,9,0,1
1928.0,607.0,0,9,0,1
1948.0,607.0,0,9,0,1
1968.0,607.0,0,9,0,1
1988.0,607.0,0,9,0,1
2008.0,607.0,0,9,0,1
2028.0,607.0,0,9,0,1
2048.0,607.0,0,9,0,1
2068.0,607.0,0,9,0,1
2088.0,607.0,0,9,0,1
2108.0,607.0,0,9,0,1
2128.0,607.0,0,9,0,1
2148.0,607.0,0,9,0,1
2168.0,607.0,0,9,0,1
2188.0,607.0,0,9,0,1
2208.0,607.0,0,9,0,1
2228.0,607.0,0,9,0,1
2248.0,607.0,0,9,0,1
2268.0,607.0,0,9,0,1
2288.0,607.0,0,9,0,1
2308.0,607.0,0,9,0,1
2328.0,607.0,0,9,0,1
2348.0,607.0,0,9,0,1
2368.0,607.0,0,9,0,1
2388.0,607.0,0,9,0,1
2408.0,607.0,0,9,0,1
2428.0,607.0,0,9,0,1
2448.0,607.0,0,9,0,1
2468.0,607.0,0,9,0,1
2488.0,607.0,0,9,0,1
2508.0,607.0,0,9,0,1
2528.0,607.0,0,9,0,1
2548.0,607.0,0,9,0,1
2568.0,607.0,0,9,0,1
2568.0,627.0,0,9,0,1
2568.0,647.0,0,9,0,1
2568.0,667.0,0,9,0,1
2568.0,687.0,0,9,0,1
2568.0,707.0,0,9,0,1
2568.0,727.0,0,9,0,1
2568.0,747.0,0,9,0,1
2568.0,767.0,0,9,0,1
2568.0,787.0,0,9,0,1
2568.0,807.0,0,9,0,1
2568.0,827.0,0,9,0,1
2568.0,847.0,0,9,0,1
2568.0,867.0,0,9,0,1
2568.0,887.0,0,9,0,1
2568.0,907.0,0,9,0,1
2568.0,927.0,0,9,0,1
2568.0,947.0,0,9,0,1
2568.0,967.0,0,9,0,1
2568.0,987.0,0,9,0,1
2568.0,1007.0,0,9,0,1
2568.0,1027.0,0,9,0,1
2568.0,1047.0,0,9,0,1
2568.0,1067.0,0,9,0,1
2568.0,1087.0,0,9,0,1
2568.0,1107.0,0,9,0,1
2568.0,1127.0,0,9,0,1
2568.0,1147.0,0,9,0,1
2568.0,1167.0,0,9,0,1
2568.0,1187.0,0,9,0,1
2568.0,1207.0,0,9,0,1
2568.0,1227.0,0,9,0,1
2568.0,1247.0,0,9,0,1
2568.0,1267.0,0,9,0,1
2568.0,1287.0,0,9,0,1
2568.0,1307.0,0,9,0,1
2568.0,1327.0,0,9,0,1
2568.0,1347.0,0,9,0,1
2568.0,1367.0,0,9,0,1
2568.0,1387.0,0,9,0,1
2568.0,1407.0,0,9,0,1
2568.0,1427.0,0,9,0,1
2568.0,1447.0,0,9,0,1
2568.0,1467.0,0,9,0,1
2568.0,1487.0,0,9,0,1
2568.0,1507.0,0,9,0,1
2568.0,1527.0,0,9,0,1
2568.0,1547.0,0,9,0,1
2568.0,1567.0,0,9,0,1
2568.0,1587.0,0,9,0,1
2568.0,1607.0,0,9,0,1
2568.0,1627.0,0,9,0,1
2568.0,1647.0,0,9,0,1
2568.0,1667.0,0,9,0,1
2568.0,1687.0,0,9,0,1
2568.0,1707.0,0,9,0,1
2568.0,1727.0,0,9,0,1
2568.0,1747.0,0,9,0,1
2568.0,1767.0,0,9,0,1
2568.0,1787.0,0,9,0,1
2568.0,1807.0,0,9,0,1
2568.0,1827.0,0,9,0,1
2568.0,1847.0,0,9,0,1
2568.0,1867.0,0,9,0,1
2568.0,1887.0,0,9,0,1
2568.0,1907.0,0,9,0,1
2568.0,1927.0,0,9,0,1
2568.0,1947.0,0,9,0,1
2568.0,1967.0,0,9,0,1
2568.0,1987.0,0,9,0,1
2568.0,2007.0,0,9,0,1
2568.0,2027.0,0,9,0,1
2568.0,2047.0,0,9,0,1
2568.0,2067.0,0,9,0,1
2568.0,2087.0,0,9,0,1
2568.0,2107.0,0,9,0,1
2568.0,2127.0,0,9,0,1
2568.0,2147.0,0,9,0,1
2568.0,2167.0,0,9,0,1
2568.0,2187.0,0,9,0,1
2568.0,2207.0,0,9,0,1
2568.0,2227.0,0,9,0,1
2568.0,2247.0,0,9,0,1
2568.0,2267.0,0,9,0,1
2568.0,2287.0,0,9,0,1
2548.0,2287.0,0,9,0,1
2528.0,2287.0,0,9,0,1
2508.0,2287.0,0,9,0,1
2488.0,2287.0,0,9,0,1
2468.0,2287.0,0,9,0,1
2448.0,2287.0,0,9,0,1
2428.0,2287.0,0,9,0,1
2408.0,2287.0,0,9,0,1
2388.0,2287.0,0,9,0,1
2368.0,2287.0,0,9,0,1
2348.0,2287.0,0,9,0,1
2328.0,2287.0,0,9,0,1
2308.0,2287.0,0,9,0,1
2288.0,2287.0,0,9,0,1
2268.0,2287.0,0,9,0,1
2248.0,2287.0,0,9,0,1
2228.0,2287.0,0,9,0,1
2208.0,2287.0,0,9,0,1
2188.0,2287.0,0,9,0,1
2168.0,2287.0,0,9,0,1
2148.0,2287.0,0,9,0,1
2128.0,2287.0,0,9,0,1
2108.0,2287.0,0,9,0,1
2088.0,2287.0,0,9,0,1
2068.0,2287.0,0,9,0,1
2048.0,2287.0,0,9,0,1
2028.0,2287.0,0,9,0,1
2008.0,2287.0,0,9,0,1
1988.0,2287.0,0,9,0,1
1968.0,2287.0,0,9,0,1
1948.0,2287.0,0,9,0,1
1928.0,2287.0,0,9,0,1
1908.0,2287.0,0,9,0,1
1888.0,2287.0,0,9,0,1
1868.0,2287.0,0,9,0,1
1848.0,2287.0,0,9,0,1
1828.0,2287.0,0,9,0,1
1808.0,2287.0,0,9,0,1
1788.0,2287.0,0,9,0,1
1768.0,2287.0,0,9,0,1
1748.0,2287.0,0,9,0,1
