256.0,256.0,0,0,-1
1182.0,2698.0,0,3,0,1
1182.0,2708.0,0,3,0,1
1182.0,2723.0,0,3,0,1
1182.0,2733.0,0,3,0,1
1182.0,2740.0,0,3,0,1
1182.0,2757.0,0,3,0,1
1182.0,2770.0,0,3,0,1
1182.0,2778.0,0,3,0,1
1182.0,2785.0,0,3,0,1
1182.0,2788.0,0,3,0,1
1182.0,2795.0,0,3,0,1
1182.0,2796.0,0,3,0,1
1189.0,2955.0,0,9,0,1
1185.0,2962.0,0,9,0,1
1185.0,2963.0,0,9,0,1
1183.0,2965.0,0,9,0,1
1183.0,2967.0,0,9,0,1
1182.0,2970.0,0,9,0,1
1181.0,2971.0,0,9,0,1
1180.0,2975.0,0,9,0,1
1180.0,2978.0,0,9,0,1
1180.0,2981.0,0,9,0,1
1179.0,2984.0,0,9,0,1
1179.0,2986.0,0,9,0,1
1179.0,2990.0,0,9,0,1
1179.0,2991.0,0,9,0,1
1179.0,2992.0,0,9,0,1
1179.0,2994.0,0,9,0,1
1179.0,2995.0,0,9,0,1
1179.0,2996.0,0,9,0,1
1180.0,2992.0,0,9,0,1
1184.0,2978.0,0,9,0,1
1185.0,2972.0,0,9,0,1
1186.0,2968.0,0,9,0,1
1186.0,2967.0,0,9,0,1
1189.0,2961.0,0,9,0,1
1190.0,2959.0,0,9,0,1
1190.0,2961.0,0,9,0,1
1190.0,2966.0,0,9,0,1
1189.0,2970.0,0,9,0,1
1189.0,2972.0,0,9,0,1
1189.0,2975.0,0,9,0,1
1246.0,1192.0,0,5,3,1
1246.0,1193.0,0,5,3,1
1246.0,1194.0,0,5,3,1
1246.0,1196.0,0,5,3,1
1246.0,1197.0,0,5,3,1
1246.0,1198.0,0,5,3,1
1246.0,1199.0,0,5,3,1
1246.0,1200.0,0,5,3,1
1246.0,1201.0,0,5,3,1
1246.0,1204.0,0,5,3,1
1246.0,1206.0,0,5,3,1
1246.0,1207.0,0,5,3,1
1246.0,1208.0,0,5,3,1
1246.0,1209.0,0,5,3,1
1246.0,1212.0,0,5,3,1
1246.0,1214.0,0,5,3,1
1246.0,1219.0,0,5,3,1
1246.0,1221.0,0,5,3,1
1246.0,1224.0,0,5,3,1
1246.0,1226.0,0,5,3,1
1245.0,1228.0,0,5,3,1
1245.0,1236.0,0,5,3,1
1244.0,1237.0,0,5,3,1
1244.0,1239.0,0,5,3,1
1244.0,1243.0,0,5,3,1
1243.0,1248.0,0,5,3,1
1243.0,1249.0,0,5,3,1
1243.0,1254.0,0,5,3,1
1243.0,1258.0,0,5,3,1
1242.0,1267.0,0,5,3,1
1242.0,1269.0,0,5,3,1
1242.0,1275.0,0,5,3,1
1241.0,1282.0,0,5,3,1
1241.0,1286.0,0,5,3,1
1241.0,1288.0,0,5,3,1
1241.0,1291.0,0,5,3,1
1241.0,1292.0,0,5,3,1
1241.0,1312.0,0,5,3,1
1241.0,1332.0,0,5,3,1
1241.0,1352.0,0,5,3,1
1241.0,1372.0,0,5,3,1
1241.0,1392.0,0,5,3,1
1241.0,1412.0,0,5,3,1
1241.0,1413.0,0,5,3,1
1241.0,1415.0,0,5,3,1
1241.0,1418.0,0,5,3,1
1241.0,1419.0,0,5,3,1
1241.0,1421.0,0,5,3,1
1241.0,1422.0,0,5,3,1
1240.0,1427.0,0,5,3,1
1240.0,1431.0,0,5,3,1
1240.0,1435.0,0,5,3,1
1239.0,1441.0,0,5,3,1
1238.0,1444.0,0,5,3,1
1237.0,1447.0,0,5,3,1
1236.0,1453.0,0,5,3,1
1236.0,1456.0,0,5,3,1
1235.0,1459.0,0,5,3,1
1234.0,1464.0,0,5,3,1
1234.0,1467.0,0,5,3,1
1234.0,1470.0,0,5,3,1
1234.0,1474.0,0,5,3,1
1234.0,1478.0,0,5,3,1
1234.0,1483.0,0,5,3,1
1234.0,1490.0,0,5,3,1
1234.0,1495.0,0,5,3,1
1234.0,1499.0,0,5,3,1
1234.0,1501.0,0,5,3,1
1234.0,1502.0,0,5,3,1
1234.0,1503.0,0,5,3,1
1234.0,1523.0,0,5,3,1
1234.0,1543.0,0,5,3,1
1234.0,1563.0,0,5,3,1
1234.0,1583.0,0,5,3,1
1234.0,1603.0,0,5,3,1
1234.0,1623.0,0,5,3,1
1234.0,1643.0,0,5,3,1
1234.0,1663.0,0,5,3,1
1234.0,1683.0,0,5,3,1
1234.0,1703.0,0,5,3,1
1234.0,1723.0,0,5,3,1
1234.0,1743.0,0,5,3,1
1233.0,1745.0,0,5,3,1
1233.0,1746.0,0,5,3,1
1232.0,1747.0,0,5,3,1
1231.0,1749.0,0,5,3,1
1231.0,1750.0,0,5,3,1
1230.0,1752.0,0,5,3,1
1229.0,1754.0,0,5,3,1
1228.0,1754.0,0,5,3,1
1228.0,1755.0,0,5,3,1
1227.0,1756.0,0,5,3,1
1227.0,1757.0,0,5,3,1
1226.0,1758.0,0,5,3,1
1225.0,1759.0,0,5,3,1
1224.0,1760.0,0,5,3,1
1223.0,1761.0,0,5,3,1
1222.0,1763.0,0,5,3,1
1221.0,1765.0,0,5,3,1
1220.0,1765.0,0,5,3,1
1217.0,1769.0,0,5,3,1
1217.0,1770.0,0,5,3,1
1216.0,1771.0,0,5,3,1
1215.0,1771.0,0,5,3,1
1214.0,1772.0,0,5,3,1
1214.0,1773.0,0,5,3,1
1213.0,1773.0,0,5,3,1
1213.0,1774.0,0,5,3,1
1212.0,1775.0,0,5,3,1
60,91,61,92,0
1210.0,1845.0,0,3,0,1
1209.0,1841.0,0,3,0,1
1209.0,1839.0,0,3,0,1
1208.0,1830.0,0,3,0,1
1208.0,1825.0,0,3,0,1
1208.0,1824.0,0,3,0,1
1208.0,1821.0,0,3,0,1
1207.0,1820.0,0,3,0,1
1206.0,1815.0,0,3,0,1
1206.0,1811.0,0,3,0,1
1206.0,1805.0,0,3,0,1
1206.0,1803.0,0,3,0,1
1206.0,1800.0,0,3,0,1
1206.0,1799.0,0,3,0,1
1206.0,1798.0,0,3,0,1
1206.0,1797.0,0,3,0,1
1206.0,1796.0,0,3,0,1
1206.0,1795.0,0,3,0,1
1206.0,1793.0,0,3,0,1
1206.0,1792.0,0,3,0,1
1206.0,1791.0,0,3,0,1
1206.0,1788.0,0,3,0,1
1207.0,1785.0,0,3,0,1
1208.0,1784.0,0,3,0,1
1208.0,1783.0,0,3,0,1
1209.0,1779.0,0,3,0,1
1212.0,1772.0,0,3,0,1
1213.0,1770.0,0,3,0,1
1213.0,1769.0,0,3,0,1
1215.0,1764.0,0,3,0,1
1217.0,1759.0,0,3,0,1
1219.0,1755.0,0,3,0,1
1221.0,1751.0,0,3,0,1
1222.0,1745.0,0,3,0,1
1223.0,1739.0,0,3,0,1
1223.0,1736.0,0,3,0,1
1224.0,1733.0,0,3,0,1
1224.0,1729.0,0,3,0,1
1224.0,1727.0,0,3,0,1
1226.0,1716.0,0,3,0,1
1226.0,1714.0,0,3,0,1
1227.0,1709.0,0,3,0,1
1227.0,1707.0,0,3,0,1
1227.0,1700.0,0,3,0,1
1227.0,1693.0,0,3,0,1
1227.0,1690.0,0,3,0,1
1227.0,1685.0,0,3,0,1
1227.0,1679.0,0,3,0,1
1225.0,1671.0,0,3,0,1
1224.0,1667.0,0,3,0,1
1224.0,1665.0,0,3,0,1
1224.0,1661.0,0,3,0,1
1224.0,1658.0,0,3,0,1
1224.0,1657.0,0,3,0,1
1224.0,1656.0,0,3,0,1
1224.0,1653.0,0,3,0,1
1224.0,1651.0,0,3,0,1
1224.0,1649.0,0,3,0,1
1224.0,1646.0,0,3,0,1
1224.0,1644.0,0,3,0,1
1225.0,1642.0,0,3,0,1
1225.0,1638.0,0,3,0,1
1225.0,1637.0,0,3,0,1
1221.0,1592.0,0,3,0,1
1221.0,1590.0,0,3,0,1
1221.0,1588.0,0,3,0,1
1221.0,1585.0,0,3,0,1
1221.0,1579.0,0,3,0,1
1221.0,1577.0,0,3,0,1
1221.0,1569.0,0,3,0,1
1222.0,1560.0,0,3,0,1
1223.0,1555.0,0,3,0,1
1224.0,1549.0,0,3,0,1
1226.0,1540.0,0,3,0,1
1227.0,1537.0,0,3,0,1
1227.0,1532.0,0,3,0,1
1227.0,1529.0,0,3,0,1
1229.0,1521.0,0,3,0,1
1229.0,1519.0,0,3,0,1
1230.0,1510.0,0,3,0,1
1230.0,1507.0,0,3,0,1
1230.0,1499.0,0,3,0,1
1230.0,1491.0,0,3,0,1
1230.0,1486.0,0,3,0,1
1230.0,1478.0,0,3,0,1
1229.0,1471.0,0,3,0,1
1229.0,1468.0,0,3,0,1
1229.0,1466.0,0,3,0,1
1229.0,1464.0,0,3,0,1
1229.0,1461.0,0,3,0,1
1229.0,1457.0,0,3,0,1
1229.0,1455.0,0,3,0,1
1230.0,1449.0,0,3,0,1
1231.0,1447.0,0,3,0,1
1232.0,1444.0,0,3,0,1
1233.0,1440.0,0,3,0,1
1233.0,1438.0,0,3,0,1
1234.0,1435.0,0,3,0,1
1235.0,1432.0,0,3,0,1
1235.0,1428.0,0,3,0,1
1236.0,1423.0,0,3,0,1
1238.0,1418.0,0,3,0,1
1238.0,1416.0,0,3,0,1
1239.0,1413.0,0,3,0,1
1239.0,1412.0,0,3,0,1
1240.0,1411.0,0,3,0,1
1240.0,1410.0,0,3,0,1
1241.0,1407.0,0,3,0,1
1242.0,1401.0,0,3,0,1
1245.0,1389.0,0,3,0,1
1247.0,1386.0,0,3,0,1
1248.0,1382.0,0,3,0,1
1249.0,1377.0,0,3,0,1
1251.0,1369.0,0,3,0,1
1251.0,1362.0,0,3,0,1
1254.0,1351.0,0,3,0,1
1255.0,1349.0,0,3,0,1
1255.0,1345.0,0,3,0,1
1256.0,1343.0,0,3,0,1
1258.0,1338.0,0,3,0,1
1259.0,1335.0,0,3,0,1
1260.0,1334.0,0,3,0,1
1260.0,1330.0,0,3,0,1
1261.0,1327.0,0,3,0,1
1261.0,1325.0,0,3,0,1
1261.0,1324.0,0,3,0,1
1261.0,1321.0,0,3,0,1
1262.0,1318.0,0,3,0,1
1262.0,1316.0,0,3,0,1
1262.0,1315.0,0,3,0,1
1262.0,1314.0,0,3,0,1
1247.0,1107.0,0,3,0,1
1247.0,1108.0,0,3,0,1
1247.0,1112.0,0,3,0,1
1247.0,1113.0,0,3,0,1
1247.0,1117.0,0,3,0,1
1247.0,1118.0,0,3,0,1
1247.0,1123.0,0,3,0,1
1247.0,1125.0,0,3,0,1
1247.0,1126.0,0,3,0,1
1247.0,1127.0,0,3,0,1
1247.0,1129.0,0,3,0,1
1247.0,1132.0,0,3,0,1
1247.0,1135.0,0,3,0,1
1247.0,1138.0,0,3,0,1
1247.0,1140.0,0,3,0,1
1247.0,1145.0,0,3,0,1
1247.0,1150.0,0,3,0,1
1247.0,1157.0,0,3,0,1
1247.0,1161.0,0,3,0,1
1247.0,1166.0,0,3,0,1
1247.0,1175.0,0,3,0,1
1247.0,1178.0,0,3,0,1
1247.0,1183.0,0,3,0,1
1247.0,1185.0,0,3,0,1
1248.0,1201.0,0,3,0,1
1248.0,1204.0,0,3,0,1
1248.0,1211.0,0,3,0,1
1248.0,1213.0,0,3,0,1
1248.0,1225.0,0,3,0,1
1248.0,1232.0,0,3,0,1
1248.0,1239.0,0,3,0,1
1248.0,1245.0,0,3,0,1
1248.0,1249.0,0,3,0,1
1248.0,1255.0,0,3,0,1
1248.0,1258.0,0,3,0,1
1248.0,1259.0,0,3,0,1
1248.0,1263.0,0,3,0,1
1248.0,1266.0,0,3,0,1
1248.0,1270.0,0,3,0,1
1248.0,1271.0,0,3,0,1
1248.0,1275.0,0,3,0,1
1248.0,1278.0,0,3,0,1
1248.0,1280.0,0,3,0,1
1248.0,1283.0,0,3,0,1
1248.0,1288.0,0,3,0,1
1247.0,1300.0,0,3,0,1
1247.0,1307.0,0,3,0,1
1247.0,1310.0,0,3,0,1
1247.0,1311.0,0,3,0,1
1247.0,1312.0,0,3,0,1
1833.0,1490.0,0,3,0,1
1865.0,1486.0,0,3,0,1
1923.0,1479.0,0,3,0,1
1941.0,1478.0,0,3,0,1
1969.0,1476.0,0,3,0,1
1988.0,1475.0,0,3,0,1
2023.0,1470.0,0,3,0,1
2050.0,1466.0,0,3,0,1
2060.0,1463.0,0,3,0,1
2076.0,1461.0,0,3,0,1
2103.0,1452.0,0,3,0,1
2160.0,1429.0,0,3,0,1
2191.0,1412.0,0,3,0,1
2209.0,1402.0,0,3,0,1
2225.0,1393.0,0,3,0,1
2271.0,1366.0,0,3,0,1
2303.0,1347.0,0,3,0,1
2316.0,1339.0,0,3,0,1
2336.0,1325.0,0,3,0,1
2344.0,1321.0,0,3,0,1
2355.0,1315.0,0,3,0,1
2368.0,1307.0,0,3,0,1
2370.0,1306.0,0,3,0,1
2371.0,1306.0,0,3,0,1
2371.0,1305.0,0,3,0,1
2391.0,1305.0,0,3,0,1
2109.0,1522.0,0,3,0,1
2117.0,1528.0,0,3,0,1
2124.0,1531.0,0,3,0,1
2130.0,1536.0,0,3,0,1
2136.0,1539.0,0,3,0,1
2158.0,1553.0,0,3,0,1
2179.0,1572.0,0,3,0,1
2203.0,1600.0,0,3,0,1
2229.0,1635.0,0,3,0,1
2269.0,1694.0,0,3,0,1
2307.0,1745.0,0,3,0,1
2338.0,1783.0,0,3,0,1
2374.0,1817.0,0,3,0,1
2395.0,1837.0,0,3,0,1
2407.0,1850.0,0,3,0,1
2426.0,1865.0,0,3,0,1
2429.0,1866.0,0,3,0,1
2430.0,1867.0,0,3,0,1
0,0,0,0,-2
13,10,0,0,4
53,52,0,0,5
59,154,0,0,5
121,93,0,0,5
121,93,0,0,6
121,93,0,0,5
VickyD,0,0,0,-4
